sysname	name	chr	posup	posdown	strand	control	type	alias	info	meanexp	logFC	pval	padj
YOR301W	RAX1	15	880965	882272	W	Verified	ORF		Protein involved in bud site selection during bipolar budding; localization requires Rax2p; has similarity to members of the insulin-related peptide superfamily	1626.04596499668	-0.0312182002063092	0.49276557399929	0.756723620317866
YOR303W	CPA1	15	882899	884134	W	Verified	ORF	carbamoyl-phosphate synthase (glutamine-hydrolyzing) CPA1	Small subunit of carbamoyl phosphate synthetase; carbamoyl phosphate synthetase catalyzes a step in the synthesis of citrulline, an arginine precursor; translationally regulated by an attenuator peptide encoded by YOR302W within the CPA1 mRNA 5'-leader	14564.1194172171	-0.0210267866934601	0.561726142857243	0.798797616047303
YOR304C-A	BIL1	15	888520	888750	C	Verified	ORF	EDO1	Protein that binds Bud6p and has a role in actin cable assembly; involved in the Bnr1p-dependent pathway of cable assembly; localizes to bud tip and bud neck	256.522623219434	-0.0962153369895581	0.121100117559938	0.38105805194167
YOR304W	ISW2	15	884514	887876	W	Verified	ORF	DNA translocase	ATP-dependent DNA translocase involved in chromatin remodeling; ATPase component that, with Itc1p, forms a complex required for repression of a-specific genes, INO1, and early meiotic genes during mitotic growth; the Isw2 complex exhibits basal levels of chromatin binding throughout the genome as well as target-specific chromatin interactions; targeted by Ume6p- and Sua7p-dependent DNA looping to many loci genome-wide	4874.55817255408	0.0725686399736741	0.0451616311407961	0.218014442618608
YOR305W	RRG7	15	889022	889750	W	Verified	ORF		Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO); YOR305W is not an essential gene	1575.82168554073	-0.215319897568301	6.72622773166279e-09	5.86506675692718e-07
YOR306C	MCH5	15	889867	891432	C	Verified	ORF		Plasma membrane riboflavin transporter; facilitates the uptake of vitamin B2; required for FAD-dependent processes; sequence similarity to mammalian monocarboxylate permeases, however mutants are not deficient in monocarboxylate transport	1220.31961717555	0.178755466220317	0.000228808964709223	0.00511437333146013
YOR307C	SLY41	15	892731	894092	C	Verified	ORF		Protein involved in ER-to-Golgi transport	2841.94191048081	-0.0498804491483859	0.146220178084022	0.420628511544489
YOR308C	SNU66	15	894624	896387	C	Verified	ORF	U4/U6-U5 snRNP complex subunit SNU66	Component of the U4/U6.U5 snRNP complex; involved in pre-mRNA splicing via spliceosome; also required for pre-5S rRNA processing and may act in concert with Rnh70p; has homology to human SART-1	1807.42155908308	0.0114181307184738	0.785406755646837	0.915467826311043
YOR309C	YOR309C	15	896698	897078	C	Dubious	ORF		Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene NOP58	3585.05538199191	-0.0429077981487188	0.367145648561534	0.665126815451145
YOR310C	NOP58	15	896825	898360	C	Verified	ORF	RNA-processing protein NOP58|NOP5	Protein involved in producing mature rRNAs and snoRNAs; involved in pre-rRNA processing, 18S rRNA synthesis, and snoRNA synthesis; component of the small subunit processome complex, which is required for processing of pre-18S rRNA	23163.8859539314	-0.0745071097202266	0.013446124844847	0.102964975184204
YOR311C	DGK1	15	899056	899928	C	Verified	ORF	diacylglycerol kinase|HSD1	Diacylglycerol kinase; localized to the endoplasmic reticulum (ER); overproduction induces enlargement of ER-like membrane structures and suppresses a temperature-sensitive sly1 mutation; contains a CTP transferase domain	3235.52340878322	0.028725804582983	0.350289195295999	0.652990025092242
YOR312C	RPL20B	15	900250	901194	C	Verified	ORF	eL20|ribosomal 60S subunit protein L20B|L20e|L20B|L18B|RPL18A1	Ribosomal 60S subunit protein L20B; homologous to mammalian ribosomal protein L18A, no bacterial homolog; RPL20B has a paralog, RPL20A, that arose from the whole genome duplication	58732.7974966107	-0.0682759829744044	0.0859037358325219	0.315089865975885
YOR313C	SPS4	15	901858	902874	C	Verified	ORF		Protein whose expression is induced during sporulation; not required for sporulation; heterologous expression in E. coli induces the SOS response that senses DNA damage	119.199051943938	-0.157751658635702	0.0151659398677886	0.111611232658726
YOR315W	SFG1	15	904760	905800	W	Verified	ORF		Nuclear protein putative transcription factor; required for growth of superficial pseudohyphae (which do not invade the agar substrate) but not for invasive pseudohyphal growth; may act together with Phd1p; potential Cdc28p substrate	4839.33656320822	0.0517847220002204	0.093939944614934	0.331264939496903
YOR316C	COT1	15	906236	907555	C	Verified	ORF	metal cation transporter COT1	Vacuolar transporter that mediates zinc transport into the vacuole; overexpression confers resistance to cobalt and rhodium; protein abundance increases in response to DNA replication stress; COT1 has a paralog, ZRC1, that arose from the whole genome duplication	3577.54944494751	0.0298258671586628	0.433862045994776	0.718732318566476
YOR317W	FAA1	15	909343	911445	W	Verified	ORF	long-chain fatty acid-CoA ligase FAA1	Long chain fatty acyl-CoA synthetase; activates fatty acids with a preference for C12:0-C16:0 chain lengths; role in the competitive import of long-chain fatty acids and sphingoid long-chain bases; accounts for most acyl-CoA synthetase activity; localizes to lipid particles and the plasma membrane; role in sphingolipid-to-glycerolipid metabolism; forms ER foci upon replication stress; faa1 faa4 double null complemented by any of human ACSBG1, ACSL1, 3, 4, 5, 6, SLC27A2, or 4	11502.4239517599	-0.146716215766871	0.000716989281460875	0.0121360979847275
YOR318C	YOR318C	15	911784	912436	C	Dubious	ORF		Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; transcript is predicted to be spliced but there is no evidence that it is spliced in vivo	40.6070633459708	0.036044961293042	0.540192771638952	0.783667607961222
YOR319W	HSH49	15	912822	913463	W	Verified	ORF	U2 snRNP complex subunit HSH49	U2-snRNP associated splicing factor; similar to the mammalian splicing factor SAP49; proposed to function as a U2-snRNP assembly factor along with Hsh155p and binding partner Cus1p; contains two RNA recognition motifs (RRM)	955.417611129231	-0.00617618759204722	0.889051903398666	0.958144888400623
YOR320C	GNT1	15	913619	915094	C	Verified	ORF	glucose N-acetyltransferase	N-acetylglucosaminyltransferase; capable of modification of N-linked glycans in the Golgi apparatus	4146.85321052163	0.0357523990456622	0.27348926696747	0.576093388846087
YOR321W	PMT3	15	916030	918291	W	Verified	ORF	dolichyl-phosphate-mannose-protein mannosyltransferase PMT3	Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; acts in a complex with Pmt5p, can instead interact with Pmt1p in some conditions; antifungal drug target; PMT3 has a paralog, PMT2, that arose from the whole genome duplication	2599.19963022195	-0.0412511623791078	0.224930210618478	0.525548173259749
YOR322C	LDB19	15	918606	921062	C	Verified	ORF	ART1	Alpha-arrestin involved in ubiquitin-dependent endocytosis; regulates endocytosis of plasma membrane proteins by recruiting the ubiquitin ligase Rsp5p to its targets; involved in the basal internalization and turnover of alpha-factor receptor Ste2p; recruits ubiquitin ligase Rsp5p to Ste2p via its 2 PPXY motifs; inhibited by Npr1p-mediated phosphorylation, which affects translocation between the cytosol and the plasma membrane	4267.56577272671	0.0217485593912088	0.517319704466654	0.768639082064472
YOR323C	PRO2	15	921535	922905	C	Verified	ORF	glutamate-5-semialdehyde dehydrogenase	Gamma-glutamyl phosphate reductase; catalyzes the second step in proline biosynthesis	13940.4371774035	-0.0170980286187329	0.533518553367302	0.779055138146551
YOR324C	FRT1	15	923232	925040	C	Verified	ORF	HPH1	Tail-anchored ER membrane protein of unknown function; substrate of the phosphatase calcineurin; interacts with homolog Frt2p; promotes cell growth in stress conditions, possibly via a role in posttranslational translocation; FRT1 has a paralog, FRT2, that arose from the whole genome duplication	1875.75234687901	0.00395152046361418	0.905511183287387	0.966471969550986
YOR326W	MYO2	15	925721	930445	W	Verified	ORF	myosin 2|CDC66	Type V myosin motor involved in actin-based transport of cargos; required for the polarized delivery of secretory vesicles, the vacuole, late Golgi elements, peroxisomes, and the mitotic spindle; MYO2 has a paralog, MYO4, that arose from the whole genome duplication	17719.5597963553	0.0339848469747425	0.285343051875375	0.588737485778629
YOR327C	SNC2	15	930734	931081	C	Verified	ORF	SNAP receptor SNC2	Vesicle membrane receptor protein (v-SNARE); involved in the fusion between Golgi-derived secretory vesicles with the plasma membrane; Snc2p levels regulated by Vps45p; member of the synaptobrevin/VAMP family of R-type v-SNARE proteins; SNC2 has a paralog, SNC1, that arose from the whole genome duplication	2503.22098494854	-0.0374295087398709	0.276951463705182	0.579162672101497
YOR328W	PDR10	15	931803	936497	W	Verified	ORF	ATP-binding cassette multidrug transporter PDR10	ATP-binding cassette (ABC) transporter; multidrug transporter involved in the pleiotropic drug resistance network; regulated by Pdr1p and Pdr3p	1744.90214676687	-0.0721511368968037	0.0488031465445508	0.226684510382478
YOR329C	SCD5	15	936731	939349	C	Verified	ORF	SCD7|FTB1	Protein required for normal actin organization and endocytosis; targeting subunit for protein phosphatase type 1; undergoes Crm1p-dependent nuclear-cytoplasmic shuttling; multicopy suppressor of clathrin deficiency	2936.93593967609	-0.00411412599294372	0.921709308165207	0.973678324204163
YOR330C	MIP1	15	939621	943385	C	Verified	ORF	DNA-directed DNA polymerase gamma MIP1	Mitochondrial DNA polymerase gamma; single subunit of mitochondrial DNA polymerase in yeast, in contrast to metazoan complex of catalytic and accessory subunits; polymorphic in yeast, petites occur more frequently in some lab strains; human ortholog POLG complements yeast mip1 mutant; mutations in human POLG associated with Alpers-Huttenlocher syndrome (AHS), progressive external ophthalmoplegia (PEO), parkinsonism, other mitochondrial diseases	4440.31080884756	0.0264029044386294	0.440934319481454	0.722956412711045
YOR331C	YOR331C	15	943565	944122	C	Dubious	ORF		Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; open reading frame overlaps the verified gene VMA4/YOR332W	7.2521566811359	-0.00913458954920366	0.765872372878213	0.906726086384307
YOR332W	VMA4	15	943656	944357	W	Verified	ORF	H(+)-transporting V1 sector ATPase subunit E	Subunit E of the V1 domain of the vacuolar H+-ATPase (V-ATPase); V-ATPase is an electrogenic proton pump found throughout the endomembrane system; V1 domain has eight subunits; required for the V1 domain to assemble onto the vacuolar membrane; protein abundance increases in response to DNA replication stress	16652.5880682409	-0.115210515607831	0.000430258409863422	0.00817206979790097
YOR334W	MRS2	15	944596	946008	W	Verified	ORF		Mitochondrial inner membrane Mg(2+) channel; required for maintenance of intramitochondrial Mg(2+) concentrations at the correct level to support splicing of group II introns; similar to bacterial CorA	1119.8656521635	-0.0779553360907226	0.0486623757170368	0.226579265575685
YOR335C	ALA1	15	946233	949109	C	Verified	ORF	alanine--tRNA ligase|CDC64	Cytoplasmic and mitochondrial alanyl-tRNA synthetase; required for protein synthesis; point mutation (cdc64-1 allele) causes cell cycle arrest at G1; lethality of null mutation is functionally complemented by human homolog AARS; mutations in human homolog AARS are associated with autoimmune disease polymyositis/dermatomyositis	33585.9310310615	-0.042539852708973	0.088394236495833	0.31940846005126
YOR336W	KRE5	15	949773	953870	W	Verified	ORF		Protein required for beta-1,6 glucan biosynthesis; mutations result in aberrant morphology and severe growth defects	4126.43134863875	0.00102681563510267	0.979402448023644	0.993528690980946
YOR337W	TEA1	15	954344	956623	W	Verified	ORF		Ty1 enhancer activator involved in Ty enhancer-mediated transcription; required for full levels of Ty enhancer-mediated transcription; C6 zinc cluster DNA-binding protein	3865.12314972913	0.0144301762189217	0.707316213102203	0.882803037606415
YOR338W	YOR338W	15	956898	957989	W	Uncharacterized	ORF		Putative protein of unknown function; YOR338W transcription is regulated by Azf1p and its transcript is a specific target of the G protein effector Scp160p; identified as being required for sporulation in a high-throughput mutant screen; YOR338W has a paralog, FUN19, that arose from the whole genome duplication	1333.20974776848	-0.115570207913499	0.0751046198309886	0.291258144964514
YOR339C	UBC11	15	958362	958832	C	Verified	ORF	putative E2 ubiquitin-protein ligase UBC11	Ubiquitin-conjugating enzyme; most similar in sequence to Xenopus ubiquitin-conjugating enzyme E2-C, but not a true functional homolog of this E2; unlike E2-C, not required for the degradation of mitotic cyclin Clb2	149.065359545819	0.242344196229231	0.000173550008177533	0.00412719131017232
YOR340C	RPA43	15	959202	960182	C	Verified	ORF	DNA-directed RNA polymerase I subunit RPA43|A43	RNA polymerase I subunit A43	8147.3069082138	-0.0375819956586992	0.178105767738331	0.466636174158372
YOR341W	RPA190	15	960987	965981	W	Verified	ORF	DNA-directed RNA polymerase I core subunit RPA190|A190|RRN1	RNA polymerase I largest subunit A190	25986.8445905117	-0.0215644268951121	0.470783472788019	0.740954802686195
YOR342C	YOR342C	15	966666	967625	C	Verified	ORF		Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and the nucleus; relocalizes from nucleus to cytoplasm upon DNA replication stress; YOR342C has a paralog, YAL037W, that arose from the whole genome duplication	5386.44368461842	0.00190001305425075	0.950517424916789	0.982651778758272
YOR343C	YOR343C	15	968148	968474	C	Dubious	ORF		Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data	24.5104388546273	0.0602441028446596	0.245668639474326	0.548420674570033
YOR343W-B	NA	NA	NA	NA	NA	NA	NA	NA	NA	6946.79559309999	-0.0331401944919511	0.36547092587179	0.664504108845602
YOR344C	TYE7	15	977194	978069	C	Verified	ORF	SGC1	Serine-rich protein that contains a bHLH DNA binding motif; binds E-boxes of glycolytic genes and contributes to their activation; may function as a transcriptional activator in Ty1-mediated gene expression; bHLH stands for basic-helix-loop-helix	5991.61257403483	0.0159565252373086	0.716016191326583	0.887678584240124
YOR346W	REV1	15	981828	984785	W	Verified	ORF	deoxycytidyl transferase	Deoxycytidyl transferase; involved in repair of abasic sites and adducted guanines in damaged DNA by translesion synthesis (TLS); forms a complex with the subunits of DNA polymerase zeta, Rev3p and Rev7p; relocalizes from nucleus to cytoplasm upon DNA replication stress	5264.14978980448	-0.0112139368868986	0.711861094434358	0.885020652078144
YOR347C	PYK2	15	984942	986462	C	Verified	ORF	pyruvate kinase PYK2	Pyruvate kinase; appears to be modulated by phosphorylation; transcription repressed by glucose, and Pyk2p may be active under low glycolytic flux; PYK2 has a paralog, CDC19, that arose from the whole genome duplication	804.073095453606	0.160866095059445	0.00336944286236502	0.0379474435869094
YOR348C	PUT4	15	986899	988782	C	Verified	ORF	proline permease PUT4	Proline permease; required for high-affinity transport of proline; also transports the toxic proline analog azetidine-2-carboxylate (AzC); PUT4 transcription is repressed in ammonia-grown cells	57.5969199277894	-0.0901942050039015	0.15157534260194	0.428381250086491
YOR349W	CIN1	15	989789	992833	W	Verified	ORF		Tubulin folding factor D involved in beta-tubulin (Tub2p) folding; isolated as mutant with increased chromosome loss and sensitivity to benomyl	887.752051336621	-0.0343126078500601	0.433757285129195	0.718732318566476
YOR350C	MNE1	15	992864	994855	C	Verified	ORF		Protein involved in splicing Group I aI5-beta intron from COX1 mRNA; mitochondrial matrix protein	1507.70646998387	-0.144878309308847	0.000920427037683442	0.0145124865804608
YOR352W	TFB6	15	997213	998244	W	Verified	ORF	TFIIH complex subunit TFB6	Subunit of TFIIH complex; facilities dissociation of the Ssl2p helices from TFIIH; expression levels regulated by Arg5,6p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus	1001.68034980234	0.0775224217768836	0.0783945987183212	0.299575641184554
YOR353C	SOG2	15	998453	1000828	C	Verified	ORF		Key component of the RAM signaling network; required for proper cell morphogenesis and cell separation after mitosis	2850.0377979531	0.0771734892377985	0.0207101667531049	0.135903089696829
YOR354C	MSC6	15	1001147	1003225	C	Verified	ORF		Multicopy suppressor of HER2 involved in mitochondrial translation; mutant is defective in directing meiotic recombination events to homologous chromatids	4267.06187494583	-5.40974989523431e-05	0.998337101377814	0.999379025644342
YOR355W	GDS1	15	1005137	1006705	W	Verified	ORF		Protein of unknown function; required for growth on glycerol as a carbon source; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	7039.34780838316	-0.0434056850550931	0.312048224569979	0.61818847931161
YOR356W	CIR2	15	1007221	1009116	W	Verified	ORF	putative electron-transferring-flavoprotein dehydrogenase	Putative ortholog of human ETF-dH; found in a large supramolecular complex with other mitochondrial dehydrogenases; may have a role in oxidative stress response; ETF-dH is also known as electron transfer flavoprotein dehydrogenase	6118.73678663243	-0.027695095446793	0.35454187952864	0.656690003570282
YOR357C	SNX3	15	1009224	1009712	C	Verified	ORF	GRD19	Sorting nexin for late-Golgi enzymes; required to maintain late-Golgi resident enzymes in their proper location by recycling molecules from the prevacuolar compartment; contains a PX domain and sequence similarity to human Snx3p	1454.98619501136	-0.0342776815755333	0.42910861478047	0.715801724432885
YOR358W	HAP5	15	1010161	1010889	W	Verified	ORF		Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; required for assembly and DNA binding activity of the complex	596.732979441602	-0.0231359980049568	0.627642688355762	0.841193216461903
YOR359W	VTS1	15	1011189	1012760	W	Verified	ORF		Flap-structured DNA-binding and RNA-binding protein; stimulates deadenylation-dependent mRNA degradation mediated by the CCR4-NOT deadenylase complex; member of the Smaug (Smg) family of post-transcriptional regulators which bind RNA through a conserved sterile alpha motif (SAM) domain that interacts with Smg recognition element (SREs) containing transcripts; stimulates Dna2p endonuclease activity	3430.08287109856	-0.0195445956094885	0.670265845857988	0.865113588246678
YOR360C	PDE2	15	1013241	1014821	C	Verified	ORF	3',5'-cyclic-nucleotide phosphodiesterase PDE2|SRA5	High-affinity cyclic AMP phosphodiesterase; component of the cAMP-dependent protein kinase signaling system, protects the cell from extracellular cAMP, contains readthrough motif surrounding termination codon	5916.18189970789	-0.0703647308464846	0.19796464545726	0.496854136330803
YOR361C	PRT1	15	1015361	1017652	C	Verified	ORF	translation initiation factor eIF3 core subunit b|DNA26|CDC63	eIF3b subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; essential for translation; part of a subcomplex (Prt1p-Rpg1p-Nip1p) that stimulates binding of mRNA and tRNA(i)Met to ribosomes; eIF3 is also involved in programmed stop codon readthrough	26836.2877117731	-0.0121116440277888	0.589626570974061	0.817042353777116
YOR362C	PRE10	15	1017880	1018746	C	Verified	ORF	proteasome core particle subunit alpha 7	Alpha 7 subunit of the 20S proteasome; protein abundance increases in response to DNA replication stress	9364.5518413527	-0.019802279885885	0.550053159915042	0.792793839437836
YOR363C	PIP2	15	1020222	1023212	C	Verified	ORF	oleate-activated transcription factor PIP2|OAF2	Autoregulatory, oleate-activated transcription factor; subunit of a heterodimeric complex with Oaf1p, which binds to oleate-response elements (ORE) in the promoter of genes involved in beta-oxidation of fatty acids, peroxisome organization and biogenesis, activating transcription in the presence of oleate; PIP2 has a paralog, OAF1, that arose from the whole genome duplication	2178.14816452273	0.058626976797941	0.20524322200504	0.503735773282012
YOR364W	YOR364W	15	1023371	1023739	W	Dubious	ORF		Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YOR365C	36.5465777379725	0.0528898620335888	0.347228486595258	0.651015177077702
YOR365C	YOR365C	15	1023461	1025572	C	Uncharacterized	ORF	putative flavin adenine dinucleotide transporter	Putative protein of unknown function; not an essential protein; YOR365C has a paralog, FLC2, that arose from the whole genome duplication	21.0940445497103	0.00635110032570972	0.89807811513607	0.961749079383715
YOR366W	YOR366W	15	1025256	1025609	W	Dubious	ORF		Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YOR365C	63.4326229954811	-0.0223084722352786	0.722153637594166	0.89127046629947
YOR367W	SCP1	15	1026007	1026609	W	Verified	ORF		Component of yeast cortical actin cytoskeleton; binds and cross links actin filaments; originally identified by its homology to calponin (contains a calponin-like repeat) but the Scp1p domain structure is more similar to transgelin	1352.89022362431	-0.119489445596173	0.00192746906156629	0.0253255352724063
YOR368W	RAD17	15	1026843	1028048	W	Verified	ORF		Checkpoint protein; involved in the activation of the DNA damage and meiotic pachytene checkpoints; with Mec3p and Ddc1p, forms a clamp that is loaded onto partial duplex DNA; homolog of human and S. pombe Rad1 and U. maydis Rec1 proteins	884.865092558197	0.0386946547381502	0.393727715575761	0.686845408650653
YOR369C	RPS12	15	1028194	1028625	C	Verified	ORF	eS12|ribosomal 40S subunit protein S12|S12e|S12	Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S12, no bacterial homolog	80818.3529942593	-0.106600869004497	0.0155089733588531	0.113423265250096
YOR370C	MRS6	15	1029183	1030994	C	Verified	ORF	GTPase-activating protein MRS6|MSI4	Rab escort protein; forms a complex with the Ras-like small GTPase Ypt1p that is required for the prenylation of Ypt1p by protein geranylgeranyltransferase type II (Bet2p-Bet4p); sequence similarity to mammalian choroideraemia gene; relative distribution to the nucleus increases upon DNA replication stress	8427.90560297889	-0.0333554760592278	0.36093878320289	0.6625845924506
YOR371C	GPB1	15	1031489	1034182	C	Verified	ORF	KRH2	Multistep regulator of cAMP-PKA signaling; inhibits PKA downstream of Gpa2p and Cyr1p, thereby increasing cAMP dependency; promotes ubiquitin-dependent proteolysis of Ira2p; regulated by G-alpha protein Gpa2p; GPB1 has a paralog, GPB2, that arose from the whole genome duplication	1840.0503074241	-0.0116285711088278	0.791412911618985	0.917077543395037
YOR372C	NDD1	15	1034807	1036471	C	Verified	ORF		Transcriptional activator essential for nuclear division; localized to the nucleus; essential component of the mechanism that activates the expression of a set of late-S-phase-specific genes; turnover is tightly regulated during cell cycle and in response to DNA damage	2259.73882904096	0.0185694774268933	0.642519537755111	0.849655317045189
YOR373W	NUD1	15	1036834	1039389	W	Verified	ORF		Component of the spindle pole body outer plaque; acts through the mitotic exit network to specify asymmetric spindle pole body inheritance	1609.75518625755	-0.0121151850171965	0.790664332700506	0.917077543395037
YOR374W	ALD4	15	1039840	1041399	W	Verified	ORF	aldehyde dehydrogenase (NADP(+)) ALD4|ALDH2|ALD7	Mitochondrial aldehyde dehydrogenase; required for growth on ethanol and conversion of acetaldehyde to acetate; phosphorylated; activity is K+ dependent; utilizes NADP+ or NAD+ equally as coenzymes; expression is glucose repressed; can substitute for cytosolic NADP-dependent aldehyde dehydrogenase when directed to the cytosol; human homolog ALDH2 can complement yeast ald4 mutant	3740.46213816745	-0.249876957951132	5.98287831154797e-07	3.40905590920382e-05
YOR375C	GDH1	15	1041678	1043042	C	Verified	ORF	glutamate dehydrogenase (NADP(+)) GDH1|DHE4|GDHA|GDH-A|URE1	NADP(+)-dependent glutamate dehydrogenase; synthesizes glutamate from ammonia and alpha-ketoglutarate; rate of alpha-ketoglutarate utilization differs from Gdh3p; expression regulated by nitrogen and carbon sources; GDH1 has a paralog, GDH3, that arose from the whole genome duplication	33978.6002935545	-0.0346917432701861	0.338072511584453	0.643175968320174
YOR377W	ATF1	15	1046226	1047803	W	Verified	ORF	alcohol O-acetyltransferase	Alcohol acetyltransferase; responsible for the major part of volatile acetate ester production during fermentation; main enzyme involved in terpenyl acetate synthesis; potential roles in lipid and sterol metabolism	1948.62062663867	-0.0779159354488475	0.0186043737186036	0.126680901568792
YOR378W	AMF1	15	1049511	1051058	W	Verified	ORF		Low affinity NH4+ transporter; member of the DHA2 family of drug:H+ anti porters; putative paralog of ATR1; but not required for boron tolerance; non-essential gene	175.795961132728	-0.00568769772465349	0.927827828728233	0.97486048256899
YOR379C	YOR379C	15	1050726	1051064	C	Dubious	ORF		Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YOR378W	14.8416874568233	0.0122177481754898	0.78614593104733	0.915800793833606
YOR380W	RDR1	15	1051290	1052930	W	Verified	ORF		Transcriptional repressor involved in regulating multidrug resistance; negatively regulates expression of the PDR5 gene; member of the Gal4p family of zinc cluster proteins	640.749566799216	-0.0657775225291464	0.20532850999119	0.503735773282012
YOR381W	FRE3	15	1055545	1057680	W	Verified	ORF	ferric-chelate reductase	Ferric reductase; reduces siderophore-bound iron prior to uptake by transporters; expression induced by low iron levels	651.194062850293	0.0552371440099031	0.290712766342246	0.596181302692603
YOR382W	FIT2	15	1059531	1059992	W	Verified	ORF		Mannoprotein that is incorporated into the cell wall; incorporated via a glycosylphosphatidylinositol (GPI) anchor; involved in the retention of siderophore-iron in the cell wall 	352.65282844929	-0.00241102319786705	0.968896253490678	0.988652116815399
YOR383C	FIT3	15	1060441	1061055	C	Verified	ORF		Mannoprotein that is incorporated into the cell wall; incorporated via a glycosylphosphatidylinositol (GPI) anchor; involved in the retention of siderophore-iron in the cell wall 	490.918269004765	0.0393371188898802	0.504790714891779	0.763688371241374
YOR384W	FRE5	15	1061564	1063648	W	Verified	ORF	putative ferric-chelate reductase	Putative ferric reductase with similarity to Fre2p; expression induced by low iron levels; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies	22.4366108767643	-0.0633409739159769	0.210268866144826	0.509916390841253
YOR385W	YOR385W	15	1065043	1065915	W	Uncharacterized	ORF		Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; YOR385W is not an essential gene	1025.63044302951	0.13377643301888	0.00680378779008924	0.0631545140838122
YOR386W	PHR1	15	1066839	1068536	W	Verified	ORF	deoxyribodipyrimidine photo-lyase PHR1	DNA photolyase involved in photoreactivation; repairs pyrimidine dimers in the presence of visible light; induced by DNA damage; regulated by transcriptional repressor Rph1p	645.033146775835	0.128803483488857	0.0141860259411786	0.106563337589723
YOR389W	YOR389W	15	1074213	1076087	W	Uncharacterized	ORF		Putative protein of unknown function; expression regulated by copper levels	546.157980662501	-0.038898150819739	0.45930370396107	0.732880280486059
YOR390W	FEX1	15	1076784	1077911	W	Verified	ORF	fluoride transporter	Protein involved in fluoride export; nearly identical to FEX2, and deletion of both proteins results in a large increase in fluoride sensitivity compared with the single mutant; contains two FEX domains connected by a linker; part of a widespread family of conserved fluoride export proteins	988.818585786056	-0.0424044741184504	0.379651814982986	0.677217338036278
YOR393W	ERR1	15	1080276	1081589	W	Verified	ORF	phosphopyruvate hydratase ERR1	Putative phosphopyruvate hydratase	50.2757601761372	-0.170802670167015	0.00506791732672067	0.0507831606737527
YOR396W	YRF1-8	15	1085473	1090863	W	Uncharacterized	ORF	Y' element ATP-dependent helicase protein 1 copy 8	One of several telomeric Y' element-encoded DNA helicases; known as Y'-Help1 (Y'-HELicase Protein 1)	2679.55995516661	0.11954876011034	0.00247597084032148	0.0306004880649808
YPL001W	HAT1	16	554605	555729	W	Verified	ORF	histone acetyltransferase catalytic subunit HAT1|KAT1	Catalytic subunit of the Hat1p-Hat2p histone acetyltransferase complex; uses the cofactor acetyl coenzyme A to acetylate free nuclear and cytoplasmic histone H4; involved in telomeric silencing and DNA double-strand break repair	1564.06406206068	0.0232085863631842	0.599294101788116	0.822154363716474
YPL002C	SNF8	16	553627	554328	C	Verified	ORF	ESCRT-II subunit protein SNF8|VPL14|VPS22	Component of the ESCRT-II complex; ESCRT-II is involved in ubiquitin-dependent sorting of proteins into the endosome; appears to be functionally related to SNF7; involved in glucose derepression	954.548463675847	0.00361495976625858	0.930156257395672	0.975644271231988
YPL003W	ULA1	16	552020	553408	W	Verified	ORF	ENR2	Protein that activates Rub1p (NEDD8) before neddylation; acts together with Uba3p; may play a role in protein degradation	1183.52211886973	-0.0939233164995876	0.0289904291991205	0.166009870687501
YPL004C	LSP1	16	550632	551657	C	Verified	ORF	lipid-binding protein LSP1	Eisosome core component; eisosomes are large immobile patch structures at the cell cortex associated with endocytosis; phosphorylated on Thr233 upon Pkc1p hyperactivation in a Slt2p MAPK-dependent fashion; null mutants show activation of Pkc1p/Ypk1p stress resistance pathways; member of the BAR domain family	14879.8051809893	0.0134636234655134	0.776584200714439	0.91227639826732
YPL005W	AEP3	16	548486	550306	W	Verified	ORF		Peripheral mitochondrial inner membrane protein; may facilitate use of unformylated tRNA-Met in mitochondrial translation initiation; stabilizes the bicistronic AAP1-ATP6 mRNA	784.523630998085	0.0520553686701726	0.253348596808227	0.556134793095967
